12.8275,0.445287,0,0,0,0,1
23.5322,-0.0781941,0,0,0,0,1
36.5901,0.173418,0,0,0,0,1
46.3896,1.01692,0,0,0,0,1
58.5788,1.71586,0,0,0,0,1
64.6253,1.81274,0,0,0,0,1
66.3767,-0.909965,0,0,0,0,1
66.4945,-7.18319,0,0,0,0,1
66.8038,-14.2821,0,0,0,0,1
67.2525,-22.325,0,0,0,0,1
66.8889,-27.1364,0,0,0,0,1
64.3729,-28.8673,0,0,0,0,1
62.6388,-32.0092,0,0,0,0,1
64.5033,-35.5282,0,0,0,0,1
67.3423,-39.0476,0,0,0,0,1
67.9612,-45.3195,0,0,0,0,1
68.652,-50.353,0,0,0,0,1
69.4237,-56.8563,0,0,0,0,1
69.368,-62.7547,0,0,0,0,1
69.0295,-67.6408,0,0,0,0,1
68.6525,-76.4007,0,0,0,0,1
67.2025,-80.3944,0,0,0,0,1
59.5817,-79.4721,0,0,0,0,1
45.6377,-79.3835,0,0,0,0,1
34.8239,-79.0516,0,0,0,0,1
21.2902,-80.3111,0,0,0,0,1
6.5974,-80.812,0,0,0,0,1
-6.07289,-81.5798,0,0,0,0,1
-20.4994,-83.1875,0,0,0,0,1
-34.3466,-82.7207,0,0,0,0,1
-44.2562,-83.4924,0,0,0,0,1
-46.7213,-88.8535,0,0,0,0,1
-51.208,-94.4824,0,0,0,0,1
-56.4589,-100.189,0,0,0,0,1
-59.4872,-102.963,0,0,0,0,1
-57.9055,-107.124,0,0,0,0,1
-56.9162,-112.993,0,0,0,0,1
-59.0034,-118.534,0,0,0,0,1
-63.8404,-122.669,0,0,0,0,1
-72.4599,-123.814,0,0,0,0,1
-77.7031,-120.398,0,0,0,0,1
-81.5173,-113.735,0,0,0,0,1
-79.9584,-106.506,0,0,0,0,1
-75.1381,-102.309,0,0,0,0,1
-68.4575,-100.015,0,0,0,0,1
-62.5058,-100.711,0,0,0,0,1
-58.375,-101.274,0,0,0,0,1
-53.9081,-97.5426,0,0,0,0,1
-48.2382,-91.3486,0,0,0,0,1
-44.3852,-86.156,0,0,0,0,1
-41.5274,-82.8574,0,0,0,0,1
-36.2216,-83.1295,0,0,0,0,1
-30.9914,-82.7836,0,0,0,0,1
-27.1778,-82.6627,0,0,0,0,1
-20.9015,-82.5747,0,0,0,0,1
-14.9222,-82.4328,0,0,0,0,1
-9.38133,-81.9566,0,0,0,0,1
-2.84821,-81.0901,0,0,0,0,1
3.68546,-80.9798,0,0,0,0,1
10.2842,-80.982,0,0,0,0,1
16.0414,-80.3738,0,0,0,0,1
22.0787,-80.2691,0,0,0,0,1
30.1533,-79.8859,0,0,0,0,1
39.1601,-79.0278,0,0,0,0,1
47.2085,-79.7702,0,0,0,0,1
56.0614,-79.2188,0,9.88808e-05,-4.29305e-05,-0.66186,0.749631
65.5857,-79.9734,0,0,0,0,1
68.7379,-77.8176,0,0,0,0,1
68.4244,-71.2748,0,0,0,0,1
68.6395,-65.0372,0,0,0,0,1
69.1599,-58.8875,0,0,0,0,1
68.7631,-51.8781,0,0,0,0,1
68.6227,-45.9063,0,0,0,0,1
67.7764,-38.8223,0,0,0,0,1
71.2732,-35.8963,0,6.34896e-05,4.66721e-05,-0.459466,0.888196
73.9528,-31.6169,0,0,0,0,1
71.1463,-27.6874,0,0,0,0,1
67.1924,-23.8076,0,0,0,0,1
66.5328,-18.5437,0,0,0,0,1
66.2295,-10.9924,0,0,0,0,1
66.4481,-2.32521,0,0,0,0,1
62.4455,1.92665,0,0,0,0,1
51.6958,0.985709,0,0,0,0,1
42.2814,0.635341,0,0,0,0,1
30.938,-0.749745,0,0,0,0,1
17.9813,-0.177249,0,0,0,0,1
2.85374,0.00106049,0,0,0,0,1
