5.53378,-0.0179422,0,4.80328e-06,-1.00658e-05,-0.432127,0.901814
7.44968,-0.178424,0,-1.0996e-06,-4.55239e-06,0.0200519,0.999799
9.21804,0.0504827,0,0,0,0,1
10.8445,-0.217634,0,0,0,0,1
10.8493,-1.94229,0,0,0,0,1
10.5052,-4.17723,0,0,0,0,1
10.4437,-6.34686,0,0,0,-0.170282,0.985396
9.46426,-6.74908,0,-1.30821e-05,-2.14048e-05,0.998181,-0.0603772
7.56896,-6.80868,0,2.41027e-06,5.85548e-07,-0.216758,0.976227
5.60774,-6.69174,0,2.4705e-08,4.0948e-08,-0.10622,0.994344
4.36457,-6.41337,0,-1.58125e-05,2.6711e-05,0.306734,0.951798
4.40409,-5.02224,0,-9.93026e-07,3.01327e-06,0.0184466,0.999832
4.20728,-3.5548,0,-7.01159e-06,1.4174e-05,-0.702728,0.71146
4.13522,-1.90711,0,-1.65797e-06,7.17774e-06,-0.302848,0.95304
4.23092,-0.143867,0,-9.86533e-09,-1.03668e-06,0.681841,0.731502
