2.01819,0.176134,0,1
5.87289,0.053244,3.8147e-06,1
9.47141,0.0145249,0,1
12.9499,0.271205,3.8147e-06,1
17.6486,0.133464,1.90735e-06,1
23.1604,-0.291391,0,1
28.746,-0.931015,0,1
33.9158,-1.20679,0,1
37.5636,-1.40656,0,1
42.6505,-1.84854,0,1
49.8906,-2.36106,0,1
54.571,-2.7145,0,1
59.6218,-4.46182,0,1
60.4513,-9.61501,0,1
61.8361,-14.6783,0,1
62.9274,-19.1817,0,1
62.8061,-23.2831,0,1
62.6408,-27.7898,0,1
62.998,-33.6889,0,1
62.5027,-39.0942,0,1
61.7532,-45.7274,0,1
65.3537,-48.8798,0,1
70.1588,-49.567,0,1
72.9315,-47.3621,0,1
73.3348,-43.9035,0,1
70.6016,-42.6459,0,1
67.917,-42.1068,0,1
66.4231,-39.1851,0,1
66.8635,-35.7323,0,1
68.2865,-31.3608,0,1
70.4487,-26.1945,0,1
73.8588,-21.4126,0,1
79.1047,-17.417,0,1
85.9056,-17.9695,0,1
92.2707,-17.2488,0,1
98.4806,-19.1005,0,1
99.1154,-24.8006,0,1
97.8883,-30.5296,0,1
95.1069,-37.2394,0,1
90.8885,-42.4427,0,1
86.6731,-45.4153,0,1
81.8468,-48.3349,0,1
77.6826,-50.0739,0,1
73.6964,-51.1902,0,1
67.9186,-51.1742,0,1
62.0131,-50.1422,0,1
56.8514,-49.2949,0,1
51.3954,-48.3055,0,1
46.6635,-47.7408,0,1
40.5832,-47.2342,0,1
35.2872,-47.1198,0,1
29.0234,-47.7643,0,1
23.5286,-48.0529,0,1
18.6935,-48.3769,0,1
11.996,-49.0824,0,1
6.34211,-49.6081,0,1
0.998406,-49.3352,0,1
-3.68599,-48.9084,0,1
-6.89187,-49.1102,0,1
-9.71929,-49.261,0,1
-13.3635,-49.6141,0,1
-16.3426,-47.8628,0,1
-16.8058,-44.9465,0,1
-16.9837,-40.672,0,1
-18.0334,-34.2136,0,1
-18.3627,-28.7598,0,1
-19.2878,-24.8219,0,1
-20.0742,-20.2892,0,1
-20.5622,-15.4238,0,1
-20.9996,-11.3347,0,1
