5.63061,0.722846,0,1
13.7743,0.6902,3.8147e-06,1
22.862,0.48824,0,1
29.1978,-0.268838,0,1
39.3962,-1.09692,0,1
50.2226,-2.17315,0,1
58.9322,-3.55267,0,1
66.7815,-5.01548,0,1
72.7165,-10.2794,3.8147e-06,1
70.8889,-17.9669,3.8147e-06,1
66.4863,-24.0867,-3.8147e-06,1
65.7151,-31.2522,0,1
65.3719,-37.5277,0,1
64.0548,-44.0867,0,1
64.3544,-49.2092,0,1
70.3844,-51.3948,1.90735e-06,1
76.0467,-52.815,5.72205e-06,1
79.5178,-49.7079,0,1
77.9023,-46.2729,0,1
74.3492,-45.1854,3.8147e-06,1
71.1951,-43.913,0,1
72.529,-40.3476,3.8147e-06,1
73.7777,-36.577,3.8147e-06,1
75.3894,-32.4528,3.8147e-06,1
77.2771,-28.7347,0,1
79.8139,-24.9767,0,1
82.6846,-21.4526,0,1
85.409,-19.8615,0,1
92.1286,-21.4237,0,1
99.1361,-22.8095,0,1
102.12,-23.7605,0,1
106.473,-24.91,0,1
106.774,-31.0531,0,1
105.326,-37.0562,0,1
102.046,-41.198,0,1
99.6767,-45.806,0,1
95.5073,-48.39,0,1
90.9519,-50.4639,0,1
85.911,-51.6849,0,1
79.2061,-53.5576,1.90735e-06,1
74.3426,-54.0613,5.72205e-06,1
69.7715,-53.471,0,1
65.0209,-52.0822,1.90735e-06,1
59.7841,-50.9068,-1.90735e-06,1
53.8249,-48.9466,0,1
46.9678,-47.5586,0,1
40.7648,-46.1149,0,1
33.403,-44.2119,0,1
27.1282,-43.4102,0,1
18.0149,-42.1363,0,1
11.3234,-40.2455,0,1
5.47487,-38.5722,0,1
1.05537,-37.2291,0,1
-4.06062,-35.8207,0,1
-7.85931,-33.207,0,1
-9.60367,-31.2976,-4.29153e-06,1
-11.5897,-29.2358,0,1
-14.2736,-28.0932,0,1
-17.402,-26.7267,0,1
-20.1246,-25.5247,0,1
-23.445,-24.5228,0,1
-26.6046,-22.807,0,1
-25.9201,-19.4868,0,1
-23.5632,-13.1361,0,1
-21.4714,-9.02495,0,1
-19.1271,-4.65199,0,1
-16.7319,0.552639,0,1
-13.9597,5.53498,0,1
-11.4303,9.68268,0,1
-9.19628,13.8385,0,1
